,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates
4376,Feature,av93309388,-0.09,"84 km NNW of Karluk, Alaska",1728638337750,1728692690930,,https://earthquake.usgs.gov/earthquakes/eventpage/av93309388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93309388&format=geojson,,,,,reviewed,0,0,av,93309388,",av93309388,",",av,",",origin,phase-data,",7.0,0.04826,0.09,138.0,ml,earthquake,"M -0.1 - 84 km NNW of Karluk, Alaska",Point,"[-154.984166666667, 58.2721666666667, 2.22]"
4377,Feature,av93309373,-0.32,"64 km WNW of Beluga, Alaska",1728638088030,1728692409810,,https://earthquake.usgs.gov/earthquakes/eventpage/av93309373,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93309373&format=geojson,,,,,reviewed,0,0,av,93309373,",av93309373,",",av,",",origin,phase-data,",7.0,0.08839,0.05,142.0,ml,earthquake,"M -0.3 - 64 km WNW of Beluga, Alaska",Point,"[-152.236833333333, 61.308, 3.1]"
4378,Feature,av93309378,-0.3,"63 km ENE of Pedro Bay, Alaska",1728638038310,1728692138740,,https://earthquake.usgs.gov/earthquakes/eventpage/av93309378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93309378&format=geojson,,,,,reviewed,0,0,av,93309378,",av93309378,",",av,",",origin,phase-data,",5.0,0.01945,0.03,98.0,ml,earthquake,"M -0.3 - 63 km ENE of Pedro Bay, Alaska",Point,"[-153.086833333333, 60.0418333333333, -1.18]"
4379,Feature,mb90063298,1.39,"20 km NNW of Challis, Idaho",1728637777010,1728680215550,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90063298,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90063298&format=geojson,,,,,reviewed,0,30,mb,90063298,",mb90063298,",",mb,",",origin,phase-data,",11.0,0.3649,0.19,85.0,ml,earthquake,"M 1.4 - 20 km NNW of Challis, Idaho",Point,"[-114.369166666667, 44.661, 5.33]"
4380,Feature,ak024d3hkf0o,3.0,"97 km SSW of Kaktovik, Alaska",1728637669568,1728896881040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3hkf0o,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3hkf0o&format=geojson,,,,,automatic,0,138,ak,024d3hkf0o,",us6000ny1v,ak024d3hkf0o,",",us,ak,",",origin,phase-data,",,,0.72,,ml,earthquake,"M 3.0 - 97 km SSW of Kaktovik, Alaska",Point,"[-144.6864, 69.3426, 0]"
4381,Feature,ak024d3ha3pn,2.4,"20 km SSW of Glacier View, Alaska",1728637177062,1728795950040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3ha3pn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3ha3pn&format=geojson,,,,,automatic,0,89,ak,024d3ha3pn,",us6000ny1u,ak024d3ha3pn,",",us,ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 2.4 - 20 km SSW of Glacier View, Alaska",Point,"[-147.7678, 61.6282, 16.6]"
4382,Feature,nm60592626,2.23,"8 km SE of Matthews, Missouri",1728637148550,1728648566980,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60592626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60592626&format=geojson,,,,,reviewed,0,77,nm,60592626,",nm60592626,",",nm,",",origin,phase-data,",38.0,0.03511,0.13,40.0,md,earthquake,"M 2.2 - 8 km SE of Matthews, Missouri",Point,"[-89.5145, 36.7078333333333, 15.3]"
4383,Feature,ak024d3h8lm6,3.0,"116 km SSW of Kaktovik, Alaska",1728636756305,1728638543040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3h8lm6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3h8lm6&format=geojson,,,,,automatic,0,138,ak,024d3h8lm6,",us6000ny1t,ak024d3h8lm6,",",us,ak,",",origin,phase-data,",,,0.72,,ml,earthquake,"M 3.0 - 116 km SSW of Kaktovik, Alaska",Point,"[-145.2054, 69.2478, 0]"
4384,Feature,nc75072991,0.08,"4 km NNW of The Geysers, CA",1728636457900,1728645563418,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75072991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75072991&format=geojson,,,,,reviewed,0,0,nc,75072991,",nc75072991,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.003623,0.02,63.0,md,earthquake,"M 0.1 - 4 km NNW of The Geysers, CA",Point,"[-122.781333333333, 38.8096666666667, 1.49]"
4385,Feature,hv74496431,2.06999993,"11 km NE of Pāhala, Hawaii",1728635990220,1728636095450,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74496431,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74496431&format=geojson,,,,,automatic,0,66,hv,74496431,",hv74496431,",",hv,",",origin,phase-data,",39.0,0.04943,0.180000007,74.0,md,earthquake,"M 2.1 - 11 km NE of Pāhala, Hawaii",Point,"[-155.410507202148, 19.2896671295166, 29.0400009155273]"
4386,Feature,hv74496426,1.41,"0 km NNW of Captain Cook, Hawaii",1728635705930,1728675832130,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74496426,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74496426&format=geojson,,,,,reviewed,0,31,hv,74496426,",hv74496426,",",hv,",",origin,phase-data,",23.0,0.2101,0.19,228.0,md,earthquake,"M 1.4 - 0 km NNW of Captain Cook, Hawaii",Point,"[-155.9255, 19.5051666666667, 7.54]"
4387,Feature,ci40951768,1.27,"30 km ENE of Johannesburg, CA",1728635674370,1728678503320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40951768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40951768&format=geojson,,,,,reviewed,0,25,ci,40951768,",ci40951768,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",27.0,0.04838,0.13,95.0,ml,earthquake,"M 1.3 - 30 km ENE of Johannesburg, CA",Point,"[-117.3295, 35.4858333, 8.82]"
4388,Feature,tx2024tznq,2.6,"51 km S of Whites City, New Mexico",1728635259408,1728654391080,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024tznq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024tznq&format=geojson,,,,,reviewed,0,104,tx,2024tznq,",us6000ny1m,tx2024tznq,",",us,tx,",",origin,phase-data,",28.0,0.0,0.1,61.0,ml,earthquake,"M 2.6 - 51 km S of Whites City, New Mexico",Point,"[-104.291, 31.713, 6.8304]"
4389,Feature,tx2024tznp,1.6,"51 km S of Whites City, New Mexico",1728635189370,1728657421392,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024tznp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024tznp&format=geojson,,,,,reviewed,0,39,tx,2024tznp,",tx2024tznp,",",tx,",",origin,phase-data,",19.0,0.1,0.1,69.0,ml,earthquake,"M 1.6 - 51 km S of Whites City, New Mexico",Point,"[-104.299, 31.715, 7.1124]"
4390,Feature,ak024d3h1h43,1.2,"70 km ESE of McCarthy, Alaska",1728634752024,1728635035381,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3h1h43,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3h1h43&format=geojson,,,,,automatic,0,22,ak,024d3h1h43,",ak024d3h1h43,",",ak,",",origin,phase-data,",,,1.11,,ml,earthquake,"M 1.2 - 70 km ESE of McCarthy, Alaska",Point,"[-141.7533, 61.1427, 0]"
4391,Feature,us6000ny22,2.9,"80 km ENE of Red Dog Mine, Alaska",1728634255078,1728797623040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ny22,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ny22&format=geojson,,,,,reviewed,0,129,us,6000ny22,",us6000ny22,",",us,",",origin,phase-data,",18.0,0.731,0.58,178.0,ml,earthquake,"M 2.9 - 80 km ENE of Red Dog Mine, Alaska",Point,"[-161.1362, 68.3628, 15.375]"
4392,Feature,pr71462323,2.33,"2 km SW of Indios, Puerto Rico",1728634177690,1728634907107,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71462323,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71462323&format=geojson,6.0,0.0,,,reviewed,0,84,pr,71462323,",pr71462323,",",pr,",",dyfi,origin,phase-data,",7.0,0.03425,0.11,189.0,md,earthquake,"M 2.3 - 2 km SW of Indios, Puerto Rico",Point,"[-66.8333333333333, 17.9805, 13.73]"
4393,Feature,hv74496416,1.42,"42 km ESE of Naalehu, Hawaii",1728633904100,1728676128120,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74496416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74496416&format=geojson,,,,,reviewed,0,31,hv,74496416,",hv74496416,",",hv,",",origin,phase-data,",23.0,0.3585,0.12,266.0,md,earthquake,"M 1.4 - 42 km ESE of Naalehu, Hawaii",Point,"[-155.245833333333, 18.8595, 10.55]"
4394,Feature,uu80084351,1.35,"16 km WNW of Emery, Utah",1728633750740,1728660947120,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80084351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80084351&format=geojson,,,,,reviewed,0,28,uu,80084351,",uu80084351,",",uu,",",origin,phase-data,",23.0,0.03777,0.12,59.0,ml,earthquake,"M 1.4 - 16 km WNW of Emery, Utah",Point,"[-111.406833333333, 39.0031666666667, -0.36]"
4395,Feature,nc75072976,1.08,"6 km WNW of Cobb, CA",1728633487040,1728637637612,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75072976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75072976&format=geojson,,,,,automatic,0,18,nc,75072976,",nc75072976,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.01151,0.01,39.0,md,earthquake,"M 1.1 - 6 km WNW of Cobb, CA",Point,"[-122.795669555664, 38.8258323669434, 2.63000011444092]"
4396,Feature,tx2024tzmq,1.8,"57 km S of Whites City, New Mexico",1728633448980,1728653624000,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024tzmq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024tzmq&format=geojson,,,,,reviewed,0,50,tx,2024tzmq,",tx2024tzmq,",",tx,",",origin,phase-data,",20.0,0.0,0.1,59.0,ml,earthquake,"M 1.8 - 57 km S of Whites City, New Mexico",Point,"[-104.301, 31.663, 7.6892]"
4397,Feature,av93309288,-0.62,"9 km W of Akutan, Alaska",1728632754720,1728691320690,,https://earthquake.usgs.gov/earthquakes/eventpage/av93309288,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93309288&format=geojson,,,,,reviewed,0,0,av,93309288,",av93309288,",",av,",",origin,phase-data,",6.0,0.02349,0.21,86.0,ml,earthquake,"M -0.6 - 9 km W of Akutan, Alaska",Point,"[-165.9265, 54.1363333333333, 4.08]"
4398,Feature,ak024d3gkr3i,1.6,"29 km NNE of Skwentna, Alaska",1728632469907,1728632598346,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3gkr3i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3gkr3i&format=geojson,,,,,automatic,0,39,ak,024d3gkr3i,",ak024d3gkr3i,",",ak,",",origin,phase-data,",,,0.32,,ml,earthquake,"M 1.6 - 29 km NNE of Skwentna, Alaska",Point,"[-151.097, 62.2193, 70.1]"
4399,Feature,us6000ny1i,2.8,off the coast of Northern California,1728631477153,1728797886040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ny1i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ny1i&format=geojson,,,,,reviewed,0,121,us,6000ny1i,",us6000ny1i,",",us,",",origin,phase-data,",24.0,2.828,0.8,283.0,ml,earthquake,M 2.8 - off the coast of Northern California,Point,"[-127.8198, 40.3052, 10]"
4400,Feature,us6000ny1h,4.8,"131 km NW of Amasra, Turkey",1728631001089,1728902987552,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ny1h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ny1h&format=geojson,91.0,4.3,,,reviewed,0,394,us,6000ny1h,",us6000ny1h,",",us,",",dyfi,origin,phase-data,",87.0,2.075,0.65,30.0,mww,earthquake,"M 4.8 - 131 km NW of Amasra, Turkey",Point,"[31.3671, 42.6543, 10]"
4401,Feature,nn00885839,1.5,"8 km SW of Alamo, Nevada",1728630976420,1728670281009,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00885839,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00885839&format=geojson,,,,,reviewed,0,35,nn,00885839,",nn00885839,",",nn,",",origin,phase-data,",13.0,0.174,0.1954,118.1,ml,earthquake,"M 1.5 - 8 km SW of Alamo, Nevada",Point,"[-115.2353, 37.3132, 0]"
4402,Feature,nc75072966,0.47,"10 km NNW of The Geysers, CA",1728630780950,1729075513009,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75072966,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75072966&format=geojson,,,,,reviewed,0,3,nc,75072966,",nc75072966,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.0003494,0.01,83.0,md,earthquake,"M 0.5 - 10 km NNW of The Geysers, CA",Point,"[-122.835166666667, 38.8388333333333, 1.9]"
4403,Feature,nc75072961,1.04,"10 km NNW of The Geysers, CA",1728630719420,1728632972043,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75072961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75072961&format=geojson,,,,,automatic,0,17,nc,75072961,",nc75072961,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.0005788,0.01,89.0,md,earthquake,"M 1.0 - 10 km NNW of The Geysers, CA",Point,"[-122.835502624512, 38.839168548584, 1.89999997615814]"
4404,Feature,ci40951752,1.34,"8 km S of Brawley, CA",1728630706730,1728664588756,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40951752,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40951752&format=geojson,,,,,reviewed,0,28,ci,40951752,",ci40951752,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.03577,0.26,78.0,ml,earthquake,"M 1.3 - 8 km S of Brawley, CA",Point,"[-115.5186667, 32.9068333, 6.01]"
4405,Feature,ak024d3gdrx0,1.6,"41 km W of Anchor Point, Alaska",1728630534607,1728630673355,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3gdrx0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3gdrx0&format=geojson,,,,,automatic,0,39,ak,024d3gdrx0,",ak024d3gdrx0,",",ak,",",origin,phase-data,",,,0.56,,ml,earthquake,"M 1.6 - 41 km W of Anchor Point, Alaska",Point,"[-152.562, 59.7091, 85.8]"
4406,Feature,uw62053606,0.33,"37 km NNE of Amboy, Washington",1728630319850,1728689833300,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62053606,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62053606&format=geojson,,,,,reviewed,0,2,uw,62053606,",uw62053606,",",uw,",",origin,phase-data,",11.0,0.02019,0.07,99.0,ml,earthquake,"M 0.3 - 37 km NNE of Amboy, Washington",Point,"[-122.186, 46.194, 6.64]"
4407,Feature,av93309258,0.38,"19 km W of Sitka, Alaska",1728630220650,1728690729360,,https://earthquake.usgs.gov/earthquakes/eventpage/av93309258,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93309258&format=geojson,,,,,reviewed,0,2,av,93309258,",av93309258,",",av,",",origin,phase-data,",5.0,0.02552,0.15,155.0,ml,earthquake,"M 0.4 - 19 km W of Sitka, Alaska",Point,"[-135.658833333333, 57.0605, 7.75]"
4408,Feature,us6000ny1g,4.3,"114 km NW of Neiafu, Tonga",1728630096197,1728637012040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ny1g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ny1g&format=geojson,,,,,reviewed,0,284,us,6000ny1g,",us6000ny1g,",",us,",",origin,phase-data,",25.0,3.296,0.82,88.0,mb,earthquake,"M 4.3 - 114 km NW of Neiafu, Tonga",Point,"[-174.8764, -18.0644, 246.932]"
4409,Feature,ci40951744,0.72,"6 km ENE of Lake Henshaw, CA",1728630071900,1728676388840,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40951744,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40951744&format=geojson,,,,,reviewed,0,8,ci,40951744,",ci40951744,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",54.0,0.05475,0.18,30.0,ml,earthquake,"M 0.7 - 6 km ENE of Lake Henshaw, CA",Point,"[-116.6973333, 33.2546667, 5.89]"
4410,Feature,ak024d3g247h,2.3,"55 km WNW of Anchor Point, Alaska",1728629655179,1728635912040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3g247h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3g247h&format=geojson,,,,,automatic,0,81,ak,024d3g247h,",us6000ny1d,ak024d3g247h,",",us,ak,",",origin,phase-data,",,,0.2,,ml,earthquake,"M 2.3 - 55 km WNW of Anchor Point, Alaska",Point,"[-152.7577, 59.9656, 87.9]"
4411,Feature,nn00885837,0.5,"26 km NW of Furnace Creek, California",1728628938930,1728654492203,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00885837,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00885837&format=geojson,,,,,reviewed,0,4,nn,00885837,",nn00885837,",",nn,",",origin,phase-data,",11.0,0.138,0.0954,261.09999999999997,ml,earthquake,"M 0.5 - 26 km NW of Furnace Creek, California",Point,"[-117.0731, 36.6116, 7.9]"
4412,Feature,nc75072941,2.01,"12 km SE of Pine Hills, CA",1728628727240,1729152075090,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75072941,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75072941&format=geojson,,,,,reviewed,0,62,nc,75072941,",nc75072941,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",35.0,0.1135,0.18,67.0,md,earthquake,"M 2.0 - 12 km SE of Pine Hills, CA",Point,"[-124.037, 40.6681666666667, 22]"
4413,Feature,ak024d3fypn0,2.4,"101 km SSW of Kaktovik, Alaska",1728628706821,1728635259040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3fypn0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3fypn0&format=geojson,,,,,automatic,0,89,ak,024d3fypn0,",us6000ny19,ak024d3fypn0,",",us,ak,",",origin,phase-data,",,,0.67,,ml,earthquake,"M 2.4 - 101 km SSW of Kaktovik, Alaska",Point,"[-144.9059, 69.3336, 0]"
4414,Feature,ci40951736,1.02,"4 km SSE of Highland Park, CA",1728628607350,1728669318172,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40951736,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40951736&format=geojson,,,,,reviewed,0,16,ci,40951736,",ci40951736,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.04762,0.12,113.0,ml,earthquake,"M 1.0 - 4 km SSE of Highland Park, CA",Point,"[-118.1815, 34.0846667, 9.41]"
4415,Feature,pr71462313,3.13,"5 km E of La Parguera, Puerto Rico",1728628522000,1728629466390,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71462313,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71462313&format=geojson,,,,,reviewed,0,151,pr,71462313,",pr71462313,",",pr,",",origin,phase-data,",30.0,0.04289,0.2,170.0,md,earthquake,"M 3.1 - 5 km E of La Parguera, Puerto Rico",Point,"[-66.9991666666667, 17.9696666666667, 7.87]"
4416,Feature,tx2024tzjv,1.6,"11 km SSE of Forsan, Texas",1728628347368,1729001961976,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024tzjv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024tzjv&format=geojson,,,,,reviewed,0,39,tx,2024tzjv,",tx2024tzjv,",",tx,",",origin,phase-data,",18.0,0.2,0.1,63.0,ml,earthquake,"M 1.6 - 11 km SSE of Forsan, Texas",Point,"[-101.341, 32.008, 9.4482]"
4417,Feature,ci40951728,0.52,"10 km W of Ojai, CA",1728627445910,1728663084958,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40951728,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40951728&format=geojson,,,,,reviewed,0,4,ci,40951728,",ci40951728,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.05903,0.17,103.0,ml,earthquake,"M 0.5 - 10 km W of Ojai, CA",Point,"[-119.3558333, 34.4325, 2.09]"
4418,Feature,uw62053601,-0.07,"39 km SSE of Morton, Washington",1728627381230,1728690145680,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62053601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62053601&format=geojson,,,,,reviewed,0,0,uw,62053601,",uw62053601,",",uw,",",origin,phase-data,",3.0,0.0161,0.03,320.0,mh,earthquake,"M -0.1 - 39 km SSE of Morton, Washington",Point,"[-122.169, 46.2115, -1.49]"
4419,Feature,ak024d3ftz46,1.8,"116 km NW of Yakutat, Alaska",1728627376705,1728627457332,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3ftz46,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3ftz46&format=geojson,,,,,automatic,0,50,ak,024d3ftz46,",ak024d3ftz46,",",ak,",",origin,phase-data,",,,0.18,,ml,earthquake,"M 1.8 - 116 km NW of Yakutat, Alaska",Point,"[-141.2137, 60.2779, 20]"
4420,Feature,av93023794,-0.18,"96 km S of Kokhanok, Alaska",1728627358030,1728689118310,,https://earthquake.usgs.gov/earthquakes/eventpage/av93023794,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93023794&format=geojson,,,,,reviewed,0,0,av,93023794,",av93023794,",",av,",",origin,phase-data,",6.0,0.07796,0.06,148.0,ml,earthquake,"M -0.2 - 96 km S of Kokhanok, Alaska",Point,"[-154.700666666667, 58.5758333333333, 10.39]"
4421,Feature,ak024d3ftt9k,1.6,"49 km NNW of Eureka Roadhouse, Alaska",1728627347012,1728627446013,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3ftt9k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3ftt9k&format=geojson,,,,,automatic,0,39,ak,024d3ftt9k,",ak024d3ftt9k,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 1.6 - 49 km NNW of Eureka Roadhouse, Alaska",Point,"[-147.6299, 62.3294, 40.8]"
4422,Feature,uu80084346,-0.35,"15 km NE of Milford, Utah",1728627212350,1728658916070,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80084346,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80084346&format=geojson,,,,,reviewed,0,0,uu,80084346,",uu80084346,",",uu,",",origin,phase-data,",5.0,0.007939,0.05,102.0,md,earthquake,"M -0.4 - 15 km NE of Milford, Utah",Point,"[-112.880333333333, 38.4901666666667, 0.75]"
4423,Feature,ak024d3fsq4w,2.0,"22 km NW of Cantwell, Alaska",1728627033762,1728627162461,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024d3fsq4w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024d3fsq4w&format=geojson,,,,,automatic,0,62,ak,024d3fsq4w,",ak024d3fsq4w,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,"M 2.0 - 22 km NW of Cantwell, Alaska",Point,"[-149.2959, 63.5218, 92.8]"
